,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
81,208808101010170,0880810201,134,93812.15,PNX,"[[ 1.15534532  0.09090909  0.06493506  0.03896104  0.          0.
   0.          0.8359018   2.30249899  5.0960292  -0.99061847  0.24540289
   0.50666667  0.92735776]]"
82,208235801010093,0823580101,93,81989.91,PNX,"[[ 0.44202617  0.36619718  0.          0.          0.          0.
   0.          1.55306643 -0.0725498  -0.91448077 -1.29611874  0.12465349
   0.2173913   2.01997577]]"
83,203002405015065,0694170101,57,106945.9,PNX,"[[ 1.94812834  0.06930693  0.05940594  0.03960396  0.01980198  0.01980198
   0.          0.17450272  3.96357843 15.77620763 -6.2265377   0.35566521
   0.65656566  1.00646456]]"
84,200936502010067,0863890201,72,72040.78,PNX,"[[ 0.53909206  0.234375    0.046875    0.03125     0.          0.
   0.          1.15140084  1.65924047  3.5308766  -7.58767319  0.07563093
   0.27419355  1.13349497]]"
85,208827203010020,0882720601,18,85412.58,PNX,"[[ 0.40331548  0.35714286  0.05714286  0.          0.          0.
   0.          1.31377299  0.1973131  -0.21240417 19.75636482  0.25775936
   0.25        1.73994871]]"
86,206904704010038,0825100101,43,74071.39,PNX,"[[ 0.73302823  0.22535211  0.07042254  0.          0.          0.
   0.          1.25248774  1.02951746  0.13362954 24.75582504  0.21149951
   0.55072464  0.95799122]]"
87,208405501010002,0840550101,2,105937.0,PNX,"[[0.15256378 0.25833333 0.03333333 0.00833333 0.00833333 0.00833333
  0.         1.20406753 1.07529041 4.66276857 2.63408637 0.08892224
  0.3559322  1.27698481]]"
88,201112401010050,0111240101,50,69176.34,PNX,"[[0.94562542 0.14117647 0.05882353 0.02352941 0.         0.
  0.         0.88551783 1.95353013 3.8588153  4.80591106 0.14048348
  0.4939759  1.59405263]]"
89,201112906015021,0841481501,55,85712.57,PNX,"[[ 0.78966904  0.17647059  0.04411765  0.02941176  0.          0.
   0.          0.93657858  1.6524256   2.93724141 -1.21785736  0.07426768
   0.54545455  1.00100077]]"
90,208604301010005,0860430101,5,85342.15,PNX,"[[0.20307988 0.31506849 0.04109589 0.01369863 0.         0.
  0.         1.15413715 0.13571655 0.59913182 7.38379383 0.25080782
  0.15492958 2.03961453]]"
91,207901819010003,0790181901,3,59918.05,PNX,"[[ 0.12661722  0.20930233  0.06976744  0.02325581  0.          0.
   0.          1.06405825 -0.63420843  3.22050297 -7.82558155  0.38802603
   0.17073171  2.21144161]]"
92,208225301010082,0822530101,82,51041.96,PNX,"[[ 0.90995377  0.26470588  0.04411765  0.          0.          0.
   0.          1.36667601  0.89250008 -0.17134775 10.09018993  0.25639245
   0.62121212  0.7397626 ]]"
93,206933201010002,0693320101,2,53822.58,PNX,"[[ 0.22085316  0.34883721  0.04651163  0.          0.          0.
   0.          1.28781881  0.15670508 -0.3633157  -3.7929616   0.02764664
   0.51219512  1.13681055]]"
94,208627307010008,0862730401,10,58880.91,PNX,"[[ 0.73873967  0.25        0.046875    0.          0.          0.
   0.          1.4792368   0.90563518 -0.46556166 -6.74398613  0.06024136
   0.77419355  0.58946488]]"
95,207956301010089,0795630101,89,88521.38,PNX,"[[ 9.89374638e-01  2.09523810e-01  4.76190476e-02  9.52380952e-03
   9.52380952e-03  0.00000000e+00  0.00000000e+00  1.22892703e+00
   1.71706210e+00  3.93408002e+00 -4.52890663e+01  1.56175673e-01
   6.50485437e-01  7.18504312e-01]]"
96,207843302010107,0784330201,107,82931.41,PNX,"[[  0.8672809    0.24210526   0.06315789   0.           0.
    0.           0.           1.05611634   1.26469162   0.47718772
  -15.24075413   0.14482903   0.4516129    1.33259009]]"
97,207835205010038,0783520501,38,71535.92,PNX,"[[0.54206592 0.33333333 0.04347826 0.01449275 0.         0.
  0.         1.22468968 0.68733178 0.33127709 3.65764999 0.24307474
  0.26865672 2.07033493]]"
98,208627305010091,0862730501,91,57642.25,PNX,"[[  1.26505911   0.08196721   0.08196721   0.03278689   0.01639344
    0.           0.           0.61845457   2.40103474   5.80193662
  -13.55430603   0.1657014    0.59322034   0.82978193]]"
99,208405802010113,0840580201,113,89004.07,PNX,"[[ 1.09193027  0.13761468  0.05504587  0.02752294  0.00917431  0.
   0.          0.7660258   2.05876896  4.29755516 -3.89471221  0.27117497
   0.43925234  1.28038094]]"
100,208405801010077,0840580101,77,89817.38,PNX,"[[ 4.82357234e-01  2.38095238e-01  4.76190476e-02  9.52380952e-03
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12132137e+00
   1.12304312e+00  1.52707826e+00 -4.22723961e+01  2.88694859e-01
   3.88349515e-01  1.48173112e+00]]"
101,208405801010075,0840580101,75,89817.38,PNX,"[[ 0.67218393  0.23809524  0.04761905  0.01904762  0.          0.
   0.          1.33146582  1.33369304  2.41976859 -9.47041321  0.18035188
   0.36893204  1.0961443 ]]"
102,206905001010055,0690500101,76,73629.38,PNX,"[[ 0.84103435  0.15942029  0.05797101  0.02898551  0.01449275  0.
   0.          0.92299723  2.1581939   5.34197897 -2.74484587  0.21750849
   0.64179104  0.57457769]]"
103,208020805010026,0802080501,26,56567.48,PNX,"[[  0.81129718   0.14035088   0.03508772   0.03508772   0.01754386
    0.           0.           0.76622715   2.63823508   8.80821671
  -10.34059429   0.26147205   0.27272727   1.46212291]]"
104,207611001010096,0790380801,115,97965.47,PNX,"[[1.16609192e+00 1.66666667e-01 8.33333333e-02 1.66666667e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 7.13505577e-01
  1.68732291e+00 1.84440959e+00 1.80559692e+01 1.21296346e-01
  6.27118644e-01 9.44549633e-01]]"
105,206569901010030,0790380901,72,105350.4,PNX,"[[ 7.78439224e-01  1.47540984e-01  5.73770492e-02  2.45901639e-02
   1.63934426e-02  0.00000000e+00  0.00000000e+00  9.19374521e-01
   2.02699742e+00  5.83632351e+00 -1.76485138e+01  1.88790455e-01
   3.75000000e-01  1.01787811e+00]]"
106,208709103010146,0870910301,146,79849.91,PNX,"[[ 0.78756529  0.1547619   0.07142857  0.04761905  0.          0.
   0.          0.82784314  1.94125599  3.61533819 -8.88983727  0.29441112
   0.59756098  1.29657427]]"
107,207832301010032,0783230101,32,53938.19,PNX,"[[ 1.08872139  0.140625    0.0625      0.015625    0.          0.
   0.          1.14380256  1.6055127   1.93239354 14.83589935  0.13149954
   0.5483871   1.00019999]]"
108,201109102010069,0761620201,40,54126.78,PNX,"[[0.77380115 0.18867925 0.09433962 0.         0.         0.
  0.         1.10891711 1.17488758 0.08379998 1.20999861 0.09109095
  0.64705882 0.89445944]]"
109,201113501010176,0893811301,110,55084.43,PNX,"[[ 0.44572288  0.31578947  0.          0.          0.          0.
   0.          1.53781488 -0.25734673 -0.84787284  1.42127717  0.24433091
   0.25        2.49567001]]"
110,206578201010018,0851180401,20,129048.4,PNX,"[[ 0.43938929  0.32758621  0.01724138  0.          0.          0.
   0.          1.51299014  0.27788919 -0.47168031 -6.35917425  0.14062168
   0.21052632  2.04667859]]"
